# Generated by sinthetic-crust1.ipynb on 05 February 2016 20:18:32 UTC
# shape (nlat, nlon):
# 159 119
# lat lon height gravity_anomaly_noisefree gravity_anomaly_noisy
-41.50000 -36.50000 50000.00000 258.11684 252.10930
-41.50000 -36.00000 50000.00000 258.15366 255.45723
-41.50000 -35.50000 50000.00000 257.94735 265.74455
-41.50000 -35.00000 50000.00000 257.18434 257.75159
-41.50000 -34.50000 50000.00000 255.98732 263.69483
-41.50000 -34.00000 50000.00000 254.30646 253.41250
-41.50000 -33.50000 50000.00000 252.20037 251.34725
-41.50000 -33.00000 50000.00000 249.50485 238.53937
-41.50000 -32.50000 50000.00000 245.82886 249.50609
-41.50000 -32.00000 50000.00000 240.31057 245.84416
-41.50000 -31.50000 50000.00000 231.54679 229.86575
-41.50000 -31.00000 50000.00000 216.46066 214.93993
-41.50000 -30.50000 50000.00000 189.61109 193.70706
-41.00000 -89.50000 50000.00000 210.62534 206.97465
-41.00000 -89.00000 50000.00000 240.92818 237.04736
-41.00000 -88.50000 50000.00000 257.64134 259.25763
-41.00000 -88.00000 50000.00000 267.24755 264.24709
-41.00000 -87.50000 50000.00000 273.35189 276.43797
-41.00000 -87.00000 50000.00000 277.65238 273.08162
-41.00000 -86.50000 50000.00000 280.86714 288.44548
-41.00000 -86.00000 50000.00000 283.18974 286.50285
-41.00000 -85.50000 50000.00000 284.99647 285.35652
-41.00000 -85.00000 50000.00000 286.38112 282.04376
-41.00000 -84.50000 50000.00000 287.44186 282.18388
-41.00000 -84.00000 50000.00000 288.02659 283.57120
-41.00000 -83.50000 50000.00000 288.33418 281.20396
-41.00000 -83.00000 50000.00000 288.34194 295.07489
-41.00000 -82.50000 50000.00000 288.19861 289.93978
-41.00000 -82.00000 50000.00000 287.84787 293.23180
-41.00000 -81.50000 50000.00000 287.35879 296.08491
-41.00000 -81.00000 50000.00000 286.59084 293.15467
-41.00000 -80.50000 50000.00000 285.56235 287.84123
-41.00000 -80.00000 50000.00000 284.08374 282.05928
-41.00000 -79.50000 50000.00000 282.35724 286.13454
-41.00000 -79.00000 50000.00000 280.36058 281.44706
-41.00000 -78.50000 50000.00000 277.89770 276.62524
-41.00000 -78.00000 50000.00000 274.49187 271.94667
-41.00000 -77.50000 50000.00000 269.85831 275.28519
-41.00000 -77.00000 50000.00000 263.17408 270.59219
-41.00000 -76.50000 50000.00000 253.01454 251.66979
-41.00000 -76.00000 50000.00000 236.48532 234.33108
-41.00000 -75.50000 50000.00000 209.88843 213.41007
-41.00000 -75.00000 50000.00000 169.28147 166.13638
-41.00000 -74.50000 50000.00000 124.35835 127.40753
-41.00000 -74.00000 50000.00000 85.13305 93.84849
-41.00000 -73.50000 50000.00000 51.00459 48.94621
-41.00000 -73.00000 50000.00000 21.49161 21.64497
-41.00000 -72.50000 50000.00000 -3.48848 6.49078
-41.00000 -72.00000 50000.00000 -23.03443 -24.86947
-41.00000 -71.50000 50000.00000 -36.41563 -35.67966
-41.00000 -71.00000 50000.00000 -43.32261 -48.00090
-41.00000 -70.50000 50000.00000 -46.45200 -49.93538
-41.00000 -70.00000 50000.00000 -48.36179 -55.22518
-41.00000 -69.50000 50000.00000 -49.09606 -34.43902
-41.00000 -69.00000 50000.00000 -48.01437 -45.12482
-41.00000 -68.50000 50000.00000 -45.33723 -45.53581
-41.00000 -68.00000 50000.00000 -41.40837 -46.66290
-41.00000 -67.50000 50000.00000 -36.52948 -45.62216
-41.00000 -67.00000 50000.00000 -30.92745 -29.68796
-41.00000 -66.50000 50000.00000 -25.09746 -25.79242
-41.00000 -66.00000 50000.00000 -19.69327 -17.15251
-41.00000 -65.50000 50000.00000 -15.68720 -12.19476
-41.00000 -65.00000 50000.00000 -13.79257 -8.70040
-41.00000 -64.50000 50000.00000 -12.88024 -13.06033
-41.00000 -64.00000 50000.00000 -11.69795 -8.55710
-41.00000 -63.50000 50000.00000 -9.99371 -12.00059
-41.00000 -63.00000 50000.00000 -7.70351 -11.92995
-41.00000 -62.50000 50000.00000 -4.61261 -6.27273
-41.00000 -62.00000 50000.00000 -0.55922 3.31642
-41.00000 -61.50000 50000.00000 3.95928 7.02256
-41.00000 -61.00000 50000.00000 8.46012 8.42785
-41.00000 -60.50000 50000.00000 12.92530 14.56824
-41.00000 -60.00000 50000.00000 17.64702 25.71536
-41.00000 -59.50000 50000.00000 23.43742 14.45617
-41.00000 -59.00000 50000.00000 31.19624 24.95169
-41.00000 -58.50000 50000.00000 41.31922 41.28485
-41.00000 -58.00000 50000.00000 54.27917 57.81175
-41.00000 -57.50000 50000.00000 70.40150 69.35592
-41.00000 -57.00000 50000.00000 90.12568 94.67192
-41.00000 -56.50000 50000.00000 112.07806 97.07167
-41.00000 -56.00000 50000.00000 135.03391 123.41236
-41.00000 -55.50000 50000.00000 156.56107 153.75284
-41.00000 -55.00000 50000.00000 174.23227 187.59968
-41.00000 -54.50000 50000.00000 188.12764 188.15810
-41.00000 -54.00000 50000.00000 198.32284 187.14639
-41.00000 -53.50000 50000.00000 207.14852 205.37917
-41.00000 -53.00000 50000.00000 216.65792 219.77618
-41.00000 -52.50000 50000.00000 225.49988 230.34178
-41.00000 -52.00000 50000.00000 231.86356 234.24710
-41.00000 -51.50000 50000.00000 236.40517 235.25694
-41.00000 -51.00000 50000.00000 239.54107 242.96581
-41.00000 -50.50000 50000.00000 241.82545 247.62433
-41.00000 -50.00000 50000.00000 243.45491 240.71204
-41.00000 -49.50000 50000.00000 244.68753 244.10032
-41.00000 -49.00000 50000.00000 245.56508 244.91538
-41.00000 -48.50000 50000.00000 246.08509 237.58817
-41.00000 -48.00000 50000.00000 246.07534 239.82065
-41.00000 -47.50000 50000.00000 246.02772 234.46539
-41.00000 -47.00000 50000.00000 246.25280 246.70529
-41.00000 -46.50000 50000.00000 246.54404 245.08647
-41.00000 -46.00000 50000.00000 246.46127 244.79690
-41.00000 -45.50000 50000.00000 245.64839 245.50716
-41.00000 -45.00000 50000.00000 243.60382 246.23096
-41.00000 -44.50000 50000.00000 241.47909 238.14697
-41.00000 -44.00000 50000.00000 240.30585 246.20470
-41.00000 -43.50000 50000.00000 239.88018 231.94982
-41.00000 -43.00000 50000.00000 239.93696 239.89951
-41.00000 -42.50000 50000.00000 240.61061 240.14968
-41.00000 -42.00000 50000.00000 242.04643 246.32661
-41.00000 -41.50000 50000.00000 243.95191 241.50778
-41.00000 -41.00000 50000.00000 245.94557 251.32002
-41.00000 -40.50000 50000.00000 247.82420 246.68566
-41.00000 -40.00000 50000.00000 249.32525 248.84702
-41.00000 -39.50000 50000.00000 251.14617 250.43158
-41.00000 -39.00000 50000.00000 253.80537 257.32665
-41.00000 -38.50000 50000.00000 256.35374 260.65027
-41.00000 -38.00000 50000.00000 257.64513 254.65222
-41.00000 -37.50000 50000.00000 258.22574 251.21208
-41.00000 -37.00000 50000.00000 258.47474 253.60003
-41.00000 -36.50000 50000.00000 258.62474 259.48145
-41.00000 -36.00000 50000.00000 258.66082 258.60839
-41.00000 -35.50000 50000.00000 258.42155 259.15701
-41.00000 -35.00000 50000.00000 257.55644 253.96138
-41.00000 -34.50000 50000.00000 256.25794 260.26743
-41.00000 -34.00000 50000.00000 254.52153 253.67013
-41.00000 -33.50000 50000.00000 252.37313 244.23675
-41.00000 -33.00000 50000.00000 249.59260 250.40014
-41.00000 -32.50000 50000.00000 245.89513 248.66305
-41.00000 -32.00000 50000.00000 240.52955 241.27915
-41.00000 -31.50000 50000.00000 231.99226 232.67416
-41.00000 -31.00000 50000.00000 217.11748 218.28413
-41.00000 -30.50000 50000.00000 190.30412 185.06627
-40.50000 -89.50000 50000.00000 210.95642 218.64598
-40.50000 -89.00000 50000.00000 241.31208 239.71041
-40.50000 -88.50000 50000.00000 258.03937 265.40439
-40.50000 -88.00000 50000.00000 267.59743 264.85758
-40.50000 -87.50000 50000.00000 273.59525 278.45942
-40.50000 -87.00000 50000.00000 277.61753 278.84923
-40.50000 -86.50000 50000.00000 280.49243 281.02480
-40.50000 -86.00000 50000.00000 282.45042 277.78725
-40.50000 -85.50000 50000.00000 283.90279 289.96267
-40.50000 -85.00000 50000.00000 284.94065 287.06630
-40.50000 -84.50000 50000.00000 285.81454 285.39408
-40.50000 -84.00000 50000.00000 286.53024 292.59791
-40.50000 -83.50000 50000.00000 287.10262 287.57631
-40.50000 -83.00000 50000.00000 287.31632 298.39614
-40.50000 -82.50000 50000.00000 287.32916 292.44333
-40.50000 -82.00000 50000.00000 287.03558 285.41282
-40.50000 -81.50000 50000.00000 286.53434 293.35704
-40.50000 -81.00000 50000.00000 285.64054 285.97562
-40.50000 -80.50000 50000.00000 284.46351 294.52376
-40.50000 -80.00000 50000.00000 282.85700 283.29608
-40.50000 -79.50000 50000.00000 281.11424 280.74899
-40.50000 -79.00000 50000.00000 279.30139 279.80202
-40.50000 -78.50000 50000.00000 277.14083 279.16916
-40.50000 -78.00000 50000.00000 274.06691 281.84426
-40.50000 -77.50000 50000.00000 269.83844 271.33352
-40.50000 -77.00000 50000.00000 263.64286 263.14008
-40.50000 -76.50000 50000.00000 254.16051 251.72401
-40.50000 -76.00000 50000.00000 238.64908 242.60828
-40.50000 -75.50000 50000.00000 214.21124 211.47031
-40.50000 -75.00000 50000.00000 177.10414 171.29078
-40.50000 -74.50000 50000.00000 134.21266 129.53222
-40.50000 -74.00000 50000.00000 92.99502 90.70118
-40.50000 -73.50000 50000.00000 55.45113 54.85975
-40.50000 -73.00000 50000.00000 23.91051 29.20717
-40.50000 -72.50000 50000.00000 -2.10131 -4.95673
-40.50000 -72.00000 50000.00000 -22.42069 -16.40425
-40.50000 -71.50000 50000.00000 -36.17465 -44.33239
-40.50000 -71.00000 50000.00000 -42.72431 -29.52051
-40.50000 -70.50000 50000.00000 -45.31883 -53.22015
-40.50000 -70.00000 50000.00000 -47.15404 -46.13281
-40.50000 -69.50000 50000.00000 -48.18289 -49.24000
-40.50000 -69.00000 50000.00000 -47.61730 -51.51308
-40.50000 -68.50000 50000.00000 -45.78380 -42.37096
-40.50000 -68.00000 50000.00000 -43.10722 -37.79035
-40.50000 -67.50000 50000.00000 -39.60760 -40.43774
-40.50000 -67.00000 50000.00000 -35.23074 -29.15302
-40.50000 -66.50000 50000.00000 -30.47421 -30.12312
-40.50000 -66.00000 50000.00000 -26.05373 -31.34184
-40.50000 -65.50000 50000.00000 -23.07569 -23.44083
-40.50000 -65.00000 50000.00000 -22.36537 -24.97206
-40.50000 -64.50000 50000.00000 -22.44700 -20.11514
-40.50000 -64.00000 50000.00000 -21.72957 -23.69461
-40.50000 -63.50000 50000.00000 -19.99779 -20.33791
-40.50000 -63.00000 50000.00000 -17.24805 -22.64404
-40.50000 -62.50000 50000.00000 -13.31603 -7.93845
-40.50000 -62.00000 50000.00000 -8.14096 -9.88830
-40.50000 -61.50000 50000.00000 -2.80787 -8.12446
-40.50000 -61.00000 50000.00000 1.68730 14.87547
-40.50000 -60.50000 50000.00000 5.68456 -1.34952
-40.50000 -60.00000 50000.00000 9.83845 12.40640
-40.50000 -59.50000 50000.00000 14.89220 4.10467
-40.50000 -59.00000 50000.00000 21.57520 23.14861
-40.50000 -58.50000 50000.00000 30.10488 31.07624
-40.50000 -58.00000 50000.00000 40.74344 39.51234
-40.50000 -57.50000 50000.00000 53.90220 47.11528
-40.50000 -57.00000 50000.00000 70.15370 65.89184
-40.50000 -56.50000 50000.00000 89.07475 85.07274
-40.50000 -56.00000 50000.00000 110.56641 104.72659
-40.50000 -55.50000 50000.00000 134.11225 129.40281
-40.50000 -55.00000 50000.00000 159.15593 166.36236
-40.50000 -54.50000 50000.00000 181.05369 183.04053
-40.50000 -54.00000 50000.00000 195.36605 202.05098
-40.50000 -53.50000 50000.00000 205.53849 200.62507
-40.50000 -53.00000 50000.00000 214.80532 212.67960
-40.50000 -52.50000 50000.00000 222.81194 214.15749
-40.50000 -52.00000 50000.00000 228.32417 222.40269
-40.50000 -51.50000 50000.00000 232.23785 230.81308
-40.50000 -51.00000 50000.00000 235.11670 233.04447
-40.50000 -50.50000 50000.00000 237.38742 246.30498
-40.50000 -50.00000 50000.00000 239.19619 239.76721
-40.50000 -49.50000 50000.00000 240.70684 239.41213
-40.50000 -49.00000 50000.00000 241.85661 244.18472
-40.50000 -48.50000 50000.00000 242.83391 242.99909
-40.50000 -48.00000 50000.00000 243.66407 238.26635
-40.50000 -47.50000 50000.00000 244.45884 241.35520
-40.50000 -47.00000 50000.00000 245.13469 252.16027
-40.50000 -46.50000 50000.00000 245.69520 252.24493
-40.50000 -46.00000 50000.00000 245.84481 247.16178
-40.50000 -45.50000 50000.00000 245.32213 250.45035
-40.50000 -45.00000 50000.00000 243.64067 251.88551
-40.50000 -44.50000 50000.00000 241.90312 239.72529
-40.50000 -44.00000 50000.00000 241.04605 241.99842
-40.50000 -43.50000 50000.00000 240.87324 242.00949
-40.50000 -43.00000 50000.00000 241.14811 237.04483
-40.50000 -42.50000 50000.00000 242.11579 244.37874
-40.50000 -42.00000 50000.00000 244.05288 238.36528
-40.50000 -41.50000 50000.00000 246.21494 246.75703
-40.50000 -41.00000 50000.00000 247.70673 246.39295
-40.50000 -40.50000 50000.00000 248.91435 251.09288
-40.50000 -40.00000 50000.00000 250.07943 243.33592
-40.50000 -39.50000 50000.00000 251.78268 249.20797
-40.50000 -39.00000 50000.00000 254.40977 263.85638
-40.50000 -38.50000 50000.00000 256.95870 256.31527
-40.50000 -38.00000 50000.00000 258.22700 258.59851
-40.50000 -37.50000 50000.00000 258.80737 255.49031
-40.50000 -37.00000 50000.00000 259.09432 259.35197
-40.50000 -36.50000 50000.00000 259.29576 261.22541
-40.50000 -36.00000 50000.00000 259.32747 256.98045
-40.50000 -35.50000 50000.00000 259.04886 257.83217
-40.50000 -35.00000 50000.00000 258.08532 257.28381
-40.50000 -34.50000 50000.00000 256.70300 258.21248
-40.50000 -34.00000 50000.00000 254.92088 260.60427
-40.50000 -33.50000 50000.00000 252.74856 249.43272
-40.50000 -33.00000 50000.00000 249.91166 253.97236
-40.50000 -32.50000 50000.00000 246.24105 250.29488
-40.50000 -32.00000 50000.00000 241.09739 242.40235
-40.50000 -31.50000 50000.00000 232.91780 238.35685
-40.50000 -31.00000 50000.00000 218.37910 218.90524
-40.50000 -30.50000 50000.00000 191.67501 192.24488
-40.00000 -89.50000 50000.00000 210.99153 210.15456
-40.00000 -89.00000 50000.00000 241.36260 240.04158
-40.00000 -88.50000 50000.00000 258.03527 257.01357
-40.00000 -88.00000 50000.00000 267.57603 258.30272
-40.00000 -87.50000 50000.00000 273.50977 276.54194
-40.00000 -87.00000 50000.00000 277.39178 275.81130
-40.00000 -86.50000 50000.00000 280.06881 272.75528
-40.00000 -86.00000 50000.00000 281.81940 286.70180
-40.00000 -85.50000 50000.00000 283.07362 278.22670
-40.00000 -85.00000 50000.00000 283.99017 288.31842
-40.00000 -84.50000 50000.00000 284.83063 281.15364
-40.00000 -84.00000 50000.00000 285.66473 290.48997
-40.00000 -83.50000 50000.00000 286.41191 295.93731
-40.00000 -83.00000 50000.00000 286.80220 278.85768
-40.00000 -82.50000 50000.00000 286.94226 285.69825
-40.00000 -82.00000 50000.00000 286.70872 291.52355
-40.00000 -81.50000 50000.00000 286.21389 287.64313
-40.00000 -81.00000 50000.00000 285.31355 286.75283
-40.00000 -80.50000 50000.00000 284.09990 288.70871
-40.00000 -80.00000 50000.00000 282.43921 278.52570
-40.00000 -79.50000 50000.00000 280.64389 274.25945
-40.00000 -79.00000 50000.00000 278.82050 275.28225
-40.00000 -78.50000 50000.00000 276.70124 283.39980
-40.00000 -78.00000 50000.00000 273.77365 269.98491
-40.00000 -77.50000 50000.00000 269.78968 262.14569
-40.00000 -77.00000 50000.00000 264.01433 269.82903
-40.00000 -76.50000 50000.00000 255.20468 252.67456
-40.00000 -76.00000 50000.00000 240.96892 238.75467
-40.00000 -75.50000 50000.00000 219.31634 212.37778
-40.00000 -75.00000 50000.00000 187.13960 189.82234
-40.00000 -74.50000 50000.00000 147.04451 149.91513
-40.00000 -74.00000 50000.00000 102.32950 99.60801
-40.00000 -73.50000 50000.00000 59.44138 53.50351
-40.00000 -73.00000 50000.00000 25.15204 15.72233
-40.00000 -72.50000 50000.00000 -1.91108 0.96001
-40.00000 -72.00000 50000.00000 -22.83969 -9.82642
-40.00000 -71.50000 50000.00000 -37.04903 -34.99662
-40.00000 -71.00000 50000.00000 -43.89137 -40.81897
-40.00000 -70.50000 50000.00000 -46.30691 -45.54331
-40.00000 -70.00000 50000.00000 -47.28348 -45.50480
-40.00000 -69.50000 50000.00000 -47.58291 -48.71719
-40.00000 -69.00000 50000.00000 -47.17406 -45.67232
-40.00000 -68.50000 50000.00000 -46.21224 -50.18648
-40.00000 -68.00000 50000.00000 -44.82707 -50.99975
-40.00000 -67.50000 50000.00000 -42.90535 -42.31837
-40.00000 -67.00000 50000.00000 -40.33155 -39.80994
-40.00000 -66.50000 50000.00000 -37.43266 -43.27397
-40.00000 -66.00000 50000.00000 -34.69646 -37.42283
-40.00000 -65.50000 50000.00000 -32.83971 -34.55928
-40.00000 -65.00000 50000.00000 -32.31007 -28.70035
-40.00000 -64.50000 50000.00000 -32.12295 -31.29881
-40.00000 -64.00000 50000.00000 -31.11098 -31.91824
-40.00000 -63.50000 50000.00000 -28.84183 -36.77212
-40.00000 -63.00000 50000.00000 -25.07987 -23.69702
-40.00000 -62.50000 50000.00000 -20.04263 -17.36584
-40.00000 -62.00000 50000.00000 -14.11977 -3.09841
-40.00000 -61.50000 50000.00000 -8.46822 -6.20576
-40.00000 -61.00000 50000.00000 -4.05832 0.59303
-40.00000 -60.50000 50000.00000 -0.40537 4.29373
-40.00000 -60.00000 50000.00000 3.24706 -5.78566
-40.00000 -59.50000 50000.00000 7.55637 6.96408
-40.00000 -59.00000 50000.00000 13.14368 12.32625
-40.00000 -58.50000 50000.00000 20.42980 18.16074
-40.00000 -58.00000 50000.00000 29.82064 34.13410
-40.00000 -57.50000 50000.00000 41.21461 49.37900
-40.00000 -57.00000 50000.00000 54.73542 50.14386
-40.00000 -56.50000 50000.00000 71.04019 70.29101
-40.00000 -56.00000 50000.00000 91.40497 93.56076
-40.00000 -55.50000 50000.00000 116.71237 112.84541
-40.00000 -55.00000 50000.00000 147.63621 137.08432
-40.00000 -54.50000 50000.00000 175.97483 174.93031
-40.00000 -54.00000 50000.00000 193.60137 188.11171
-40.00000 -53.50000 50000.00000 204.62937 194.96787
-40.00000 -53.00000 50000.00000 213.04453 217.58481
-40.00000 -52.50000 50000.00000 219.88219 228.09039
-40.00000 -52.00000 50000.00000 225.25676 227.93218
-40.00000 -51.50000 50000.00000 229.44002 231.55063
-40.00000 -51.00000 50000.00000 232.41856 234.61977
-40.00000 -50.50000 50000.00000 234.71856 234.36131
-40.00000 -50.00000 50000.00000 236.61276 238.88940
-40.00000 -49.50000 50000.00000 238.25264 237.62692
-40.00000 -49.00000 50000.00000 239.60658 235.88270
-40.00000 -48.50000 50000.00000 240.85392 247.27297
-40.00000 -48.00000 50000.00000 242.03329 245.80789
-40.00000 -47.50000 50000.00000 243.16641 256.48357
-40.00000 -47.00000 50000.00000 244.11471 240.05247
-40.00000 -46.50000 50000.00000 244.90530 237.71033
-40.00000 -46.00000 50000.00000 245.35133 252.09094
-40.00000 -45.50000 50000.00000 245.34794 244.85279
-40.00000 -45.00000 50000.00000 244.62201 251.43674
-40.00000 -44.50000 50000.00000 243.83202 253.93288
-40.00000 -44.00000 50000.00000 243.48580 236.65344
-40.00000 -43.50000 50000.00000 243.54993 239.29358
-40.00000 -43.00000 50000.00000 243.89043 235.51478
-40.00000 -42.50000 50000.00000 244.69721 243.97501
-40.00000 -42.00000 50000.00000 246.08017 242.50565
-40.00000 -41.50000 50000.00000 247.59045 237.91683
-40.00000 -41.00000 50000.00000 248.64677 249.17708
-40.00000 -40.50000 50000.00000 249.56204 256.00201
-40.00000 -40.00000 50000.00000 250.57876 245.75916
-40.00000 -39.50000 50000.00000 252.21845 258.47613
-40.00000 -39.00000 50000.00000 254.83663 258.35178
-40.00000 -38.50000 50000.00000 257.39267 257.10071
-40.00000 -38.00000 50000.00000 258.68985 253.43145
-40.00000 -37.50000 50000.00000 259.30693 256.99162
-40.00000 -37.00000 50000.00000 259.64818 270.32095
-40.00000 -36.50000 50000.00000 259.86618 257.95077
-40.00000 -36.00000 50000.00000 259.84309 262.72195
-40.00000 -35.50000 50000.00000 259.47217 258.13146
-40.00000 -35.00000 50000.00000 258.43854 252.97725
-40.00000 -34.50000 50000.00000 257.00752 260.48692
-40.00000 -34.00000 50000.00000 255.22560 263.50264
-40.00000 -33.50000 50000.00000 253.09966 258.45611
-40.00000 -33.00000 50000.00000 250.39965 258.47567
-40.00000 -32.50000 50000.00000 246.90428 247.65016
-40.00000 -32.00000 50000.00000 241.96758 241.98559
-40.00000 -31.50000 50000.00000 234.16868 236.83788
-40.00000 -31.00000 50000.00000 220.39791 219.31560
-40.00000 -30.50000 50000.00000 194.07187 191.64524
-39.50000 -89.50000 50000.00000 211.11074 203.17234
-39.50000 -89.00000 50000.00000 241.47517 246.59783
-39.50000 -88.50000 50000.00000 258.13520 258.41442
-39.50000 -88.00000 50000.00000 267.64632 259.66787
-39.50000 -87.50000 50000.00000 273.57251 264.51125
-39.50000 -87.00000 50000.00000 277.39015 286.27923
-39.50000 -86.50000 50000.00000 279.99428 285.40309
-39.50000 -86.00000 50000.00000 281.64066 283.58846
-39.50000 -85.50000 50000.00000 282.82170 275.51751
-39.50000 -85.00000 50000.00000 283.70212 282.40900
-39.50000 -84.50000 50000.00000 284.56563 279.43603
-39.50000 -84.00000 50000.00000 285.46443 283.67305
-39.50000 -83.50000 50000.00000 286.32018 285.26660
-39.50000 -83.00000 50000.00000 286.81115 283.21553
-39.50000 -82.50000 50000.00000 287.05428 280.11623
-39.50000 -82.00000 50000.00000 286.85885 290.58317
-39.50000 -81.50000 50000.00000 286.40070 287.67823
-39.50000 -81.00000 50000.00000 285.52317 288.29672
-39.50000 -80.50000 50000.00000 284.33469 290.03998
-39.50000 -80.00000 50000.00000 282.64186 288.18739
-39.50000 -79.50000 50000.00000 280.80925 289.15619
-39.50000 -79.00000 50000.00000 278.92098 283.58111
-39.50000 -78.50000 50000.00000 276.78630 279.11267
-39.50000 -78.00000 50000.00000 273.91787 271.88693
-39.50000 -77.50000 50000.00000 270.12382 263.70596
-39.50000 -77.00000 50000.00000 264.71156 267.69365
-39.50000 -76.50000 50000.00000 256.59416 255.16465
-39.50000 -76.00000 50000.00000 243.62077 253.63969
-39.50000 -75.50000 50000.00000 224.55648 222.06451
-39.50000 -75.00000 50000.00000 196.67236 198.10354
-39.50000 -74.50000 50000.00000 158.55315 160.00726
-39.50000 -74.00000 50000.00000 109.43135 102.09598
-39.50000 -73.50000 50000.00000 60.39198 56.59729
-39.50000 -73.00000 50000.00000 22.80475 12.90224
-39.50000 -72.50000 50000.00000 -5.52013 -4.11682
-39.50000 -72.00000 50000.00000 -26.77019 -25.80599
-39.50000 -71.50000 50000.00000 -40.89971 -37.15010
-39.50000 -71.00000 50000.00000 -47.48641 -51.08156
-39.50000 -70.50000 50000.00000 -49.23022 -54.49706
-39.50000 -70.00000 50000.00000 -48.89969 -50.47871
-39.50000 -69.50000 50000.00000 -48.10748 -46.01040
-39.50000 -69.00000 50000.00000 -47.61870 -53.00288
-39.50000 -68.50000 50000.00000 -47.29522 -45.35518
-39.50000 -68.00000 50000.00000 -46.90207 -44.42001
-39.50000 -67.50000 50000.00000 -46.25123 -42.11886
-39.50000 -67.00000 50000.00000 -45.26487 -47.02141
-39.50000 -66.50000 50000.00000 -44.08132 -43.61484
-39.50000 -66.00000 50000.00000 -42.90893 -36.73563
-39.50000 -65.50000 50000.00000 -41.96846 -45.43751
-39.50000 -65.00000 50000.00000 -41.29642 -41.45684
-39.50000 -64.50000 50000.00000 -40.51708 -30.45616
-39.50000 -64.00000 50000.00000 -39.03592 -37.48490
-39.50000 -63.50000 50000.00000 -36.21075 -31.46359
-39.50000 -63.00000 50000.00000 -31.57374 -30.04056
-39.50000 -62.50000 50000.00000 -25.79868 -20.73321
-39.50000 -62.00000 50000.00000 -19.73303 -17.27884
-39.50000 -61.50000 50000.00000 -14.32486 -15.39116
-39.50000 -61.00000 50000.00000 -10.27159 -11.44222
-39.50000 -60.50000 50000.00000 -7.00869 -8.12000
-39.50000 -60.00000 50000.00000 -3.82539 -0.50565
-39.50000 -59.50000 50000.00000 -0.19137 -0.03872
-39.50000 -59.00000 50000.00000 4.42118 4.36828
-39.50000 -58.50000 50000.00000 10.66991 11.10292
-39.50000 -58.00000 50000.00000 19.20712 20.61041
-39.50000 -57.50000 50000.00000 29.54402 37.39105
-39.50000 -57.00000 50000.00000 41.36953 36.76743
-39.50000 -56.50000 50000.00000 55.87524 61.29889
-39.50000 -56.00000 50000.00000 75.05188 72.95157
-39.50000 -55.50000 50000.00000 100.63261 98.98814
-39.50000 -55.00000 50000.00000 134.59336 133.88269
-39.50000 -54.50000 50000.00000 167.17684 160.43472
-39.50000 -54.00000 50000.00000 188.27602 185.13259
-39.50000 -53.50000 50000.00000 201.60214 200.95357
-39.50000 -53.00000 50000.00000 210.32308 207.37002
-39.50000 -52.50000 50000.00000 216.67986 223.19606
-39.50000 -52.00000 50000.00000 222.25969 218.16974
-39.50000 -51.50000 50000.00000 226.95566 226.15019
-39.50000 -51.00000 50000.00000 230.26832 227.27894
-39.50000 -50.50000 50000.00000 232.81960 239.10685
-39.50000 -50.00000 50000.00000 234.88604 228.20250
-39.50000 -49.50000 50000.00000 236.68428 238.79133
-39.50000 -49.00000 50000.00000 238.21488 244.23003
-39.50000 -48.50000 50000.00000 239.66148 246.73080
-39.50000 -48.00000 50000.00000 241.00932 241.92455
-39.50000 -47.50000 50000.00000 242.31066 250.98312
-39.50000 -47.00000 50000.00000 243.41278 238.68516
-39.50000 -46.50000 50000.00000 244.39369 241.66660
-39.50000 -46.00000 50000.00000 245.10488 242.44008
-39.50000 -45.50000 50000.00000 245.62396 246.94111
-39.50000 -45.00000 50000.00000 245.84509 235.30622
-39.50000 -44.50000 50000.00000 246.01005 250.78351
-39.50000 -44.00000 50000.00000 246.14768 252.33486
-39.50000 -43.50000 50000.00000 246.42414 245.01400
-39.50000 -43.00000 50000.00000 246.76997 253.09175
-39.50000 -42.50000 50000.00000 247.31936 250.21894
-39.50000 -42.00000 50000.00000 247.98345 243.12987
-39.50000 -41.50000 50000.00000 248.75484 245.33048
-39.50000 -41.00000 50000.00000 249.44287 246.93721
-39.50000 -40.50000 50000.00000 250.21830 251.89286
-39.50000 -40.00000 50000.00000 251.17704 255.91077
-39.50000 -39.50000 50000.00000 252.81499 256.20582
-39.50000 -39.00000 50000.00000 255.44096 252.37038
-39.50000 -38.50000 50000.00000 258.02759 258.62263
-39.50000 -38.00000 50000.00000 259.34417 256.30894
-39.50000 -37.50000 50000.00000 260.00612 267.94826
-39.50000 -37.00000 50000.00000 260.38114 258.48974
-39.50000 -36.50000 50000.00000 260.60536 260.29928
-39.50000 -36.00000 50000.00000 260.48062 259.09437
-39.50000 -35.50000 50000.00000 260.00605 254.03926
-39.50000 -35.00000 50000.00000 258.90809 258.54371
-39.50000 -34.50000 50000.00000 257.48615 261.62631
-39.50000 -34.00000 50000.00000 255.75685 254.93389
-39.50000 -33.50000 50000.00000 253.76093 245.53657
-39.50000 -33.00000 50000.00000 251.27250 250.26017
-39.50000 -32.50000 50000.00000 248.07098 244.54704
-39.50000 -32.00000 50000.00000 243.44944 243.74197
-39.50000 -31.50000 50000.00000 236.07405 240.93164
-39.50000 -31.00000 50000.00000 222.87226 219.40201
-39.50000 -30.50000 50000.00000 196.73572 195.98898
-39.00000 -89.50000 50000.00000 211.02044 211.28305
