# Generated by sinthetic-simple.ipynb on 03 February 2016 20:47:07 UTC
# shape (nlat, nlon):
# 79 99
# lat lon height gravity_anomaly_noisefree gravity_anomaly_noisy
18.46154 -34.69388 50000.00000 -368.87126 -371.64302
18.46154 -33.67347 50000.00000 -372.59255 -374.07056
18.46154 -32.65306 50000.00000 -374.94137 -373.53581
18.46154 -31.63265 50000.00000 -376.95169 -374.26665
18.46154 -30.61224 50000.00000 -377.44935 -371.05185
18.46154 -29.59184 50000.00000 -377.54833 -374.99040
18.46154 -28.57143 50000.00000 -376.08860 -376.33842
18.46154 -27.55102 50000.00000 -374.23244 -367.87616
18.46154 -26.53061 50000.00000 -370.87078 -367.28977
18.46154 -25.51020 50000.00000 -367.17504 -374.59299
18.46154 -24.48980 50000.00000 -362.11405 -349.42176
18.46154 -23.46939 50000.00000 -356.88422 -347.97417
18.46154 -22.44898 50000.00000 -350.37562 -351.15625
18.46154 -21.42857 50000.00000 -343.88452 -341.93453
18.46154 -20.40816 50000.00000 -336.34450 -329.66226
18.46154 -19.38776 50000.00000 -328.94688 -329.74744
18.46154 -18.36735 50000.00000 -320.71837 -317.00617
18.46154 -17.34694 50000.00000 -312.73256 -307.14922
18.46154 -16.32653 50000.00000 -304.09074 -309.10442
18.46154 -15.30612 50000.00000 -295.75225 -298.70346
18.46154 -14.28571 50000.00000 -286.87000 -282.20251
18.46154 -13.26531 50000.00000 -278.30624 -275.94172
18.46154 -12.24490 50000.00000 -269.24312 -264.56369
18.46154 -11.22449 50000.00000 -260.46569 -261.06809
18.46154 -10.20408 50000.00000 -251.18503 -252.56961
18.46154 -9.18367 50000.00000 -242.12537 -252.05812
18.46154 -8.16327 50000.00000 -232.50504 -238.17460
18.46154 -7.14286 50000.00000 -223.02308 -222.72730
18.46154 -6.12245 50000.00000 -212.91571 -208.73248
18.46154 -5.10204 50000.00000 -202.86085 -200.14451
18.46154 -4.08163 50000.00000 -192.10825 -192.68901
18.46154 -3.06122 50000.00000 -181.33769 -182.63610
18.46154 -2.04082 50000.00000 -169.82115 -168.67480
18.46154 -1.02041 50000.00000 -158.23527 -157.78377
18.46154 0.00000 50000.00000 -145.89347 -138.81030
18.46154 1.02041 50000.00000 -133.45573 -132.66309
18.46154 2.04082 50000.00000 -120.29881 -127.64460
18.46154 3.06122 50000.00000 -107.04600 -113.34835
18.46154 4.08163 50000.00000 -93.16043 -85.50619
18.46154 5.10204 50000.00000 -79.20455 -84.99991
18.46154 6.12245 50000.00000 -64.75127 -60.86834
18.46154 7.14286 50000.00000 -50.27595 -51.55737
18.46154 8.16327 50000.00000 -35.48533 -36.27368
18.46154 9.18367 50000.00000 -20.74040 -21.35062
18.46154 10.20408 50000.00000 -5.90298 0.26439
18.46154 11.22449 50000.00000 8.79651 7.89274
18.46154 12.24490 50000.00000 23.32606 23.21991
18.46154 13.26531 50000.00000 37.62112 30.02755
18.46154 14.28571 50000.00000 51.45696 52.55086
18.46154 15.30612 50000.00000 64.97330 67.68896
18.46154 16.32653 50000.00000 77.77167 79.02784
18.46154 17.34694 50000.00000 90.20190 97.25182
18.46154 18.36735 50000.00000 101.76994 102.10624
18.46154 19.38776 50000.00000 113.00473 114.56007
18.46154 20.40816 50000.00000 123.42187 131.72483
18.46154 21.42857 50000.00000 133.62724 125.93761
18.46154 22.44898 50000.00000 143.23283 141.01415
18.46154 23.46939 50000.00000 152.79456 159.98580
18.46154 24.48980 50000.00000 162.01799 166.75908
18.46154 25.51020 50000.00000 171.37677 174.82911
18.46154 26.53061 50000.00000 180.68539 184.90909
18.46154 27.55102 50000.00000 190.47057 192.16634
18.46154 28.57143 50000.00000 201.41960 209.63803
18.46154 29.59184 50000.00000 213.41452 215.36377
18.46154 30.61224 50000.00000 229.30114 230.56092
18.46154 31.63265 50000.00000 245.76136 246.61660
18.46154 32.65306 50000.00000 262.52565 263.55042
18.46154 33.67347 50000.00000 276.96962 271.24498
18.46154 34.69388 50000.00000 280.08905 284.00286
18.46154 35.71429 50000.00000 279.55311 278.96136
18.46154 36.73469 50000.00000 271.98630 281.15632
18.46154 37.75510 50000.00000 263.47009 263.15228
18.46154 38.77551 50000.00000 258.43035 260.59539
18.46154 39.79592 50000.00000 254.38944 255.68290
18.46154 40.81633 50000.00000 253.24284 250.17550
18.46154 41.83673 50000.00000 252.62822 257.64935
18.46154 42.85714 50000.00000 252.37134 261.95710
18.46154 43.87755 50000.00000 251.95242 251.93898
18.46154 44.89796 50000.00000 251.07725 249.63531
18.46154 45.91837 50000.00000 249.57283 247.85814
18.46154 46.93878 50000.00000 246.98437 237.58301
18.46154 47.95918 50000.00000 242.53512 241.70650
18.46154 48.97959 50000.00000 233.85779 235.17323
18.46154 50.00000 50000.00000 212.04237 217.37660
19.23077 -50.00000 50000.00000 -238.81149 -233.95081
19.23077 -48.97959 50000.00000 -268.50180 -270.52385
19.23077 -47.95918 50000.00000 -283.83846 -285.16213
19.23077 -46.93878 50000.00000 -294.69934 -289.01937
19.23077 -45.91837 50000.00000 -303.71855 -304.52543
19.23077 -44.89796 50000.00000 -311.95703 -314.44673
19.23077 -43.87755 50000.00000 -319.77116 -312.74813
19.23077 -42.85714 50000.00000 -327.37324 -322.12486
19.23077 -41.83673 50000.00000 -334.82001 -334.66561
19.23077 -40.81633 50000.00000 -342.07104 -344.97949
19.23077 -39.79592 50000.00000 -349.15122 -359.15017
19.23077 -38.77551 50000.00000 -355.86473 -352.85576
19.23077 -37.75510 50000.00000 -362.28265 -366.70405
19.23077 -36.73469 50000.00000 -368.08680 -377.84001
19.23077 -35.71429 50000.00000 -373.42895 -365.44441
19.23077 -34.69388 50000.00000 -377.89784 -374.59756
19.23077 -33.67347 50000.00000 -381.74029 -387.37488
19.23077 -32.65306 50000.00000 -384.48728 -390.49884
19.23077 -31.63265 50000.00000 -386.47956 -382.06431
19.23077 -30.61224 50000.00000 -387.22971 -391.55912
19.23077 -29.59184 50000.00000 -387.15768 -380.61648
19.23077 -28.57143 50000.00000 -385.79564 -382.65290
19.23077 -27.55102 50000.00000 -383.61657 -380.87314
19.23077 -26.53061 50000.00000 -380.20379 -378.11987
19.23077 -25.51020 50000.00000 -376.04924 -375.03154
19.23077 -24.48980 50000.00000 -370.80847 -366.34547
19.23077 -23.46939 50000.00000 -364.95542 -367.16538
19.23077 -22.44898 50000.00000 -358.22652 -357.73632
19.23077 -21.42857 50000.00000 -351.04402 -347.22384
19.23077 -20.40816 50000.00000 -343.22111 -340.34571
19.23077 -19.38776 50000.00000 -335.10417 -341.01866
19.23077 -18.36735 50000.00000 -326.56788 -329.00948
19.23077 -17.34694 50000.00000 -317.87277 -316.54830
19.23077 -16.32653 50000.00000 -308.93176 -310.91139
19.23077 -15.30612 50000.00000 -299.92531 -290.99157
19.23077 -14.28571 50000.00000 -290.77799 -292.68331
19.23077 -13.26531 50000.00000 -281.60964 -282.36029
19.23077 -12.24490 50000.00000 -272.33135 -268.42375
19.23077 -11.22449 50000.00000 -263.03039 -261.31728
19.23077 -10.20408 50000.00000 -253.58485 -254.25078
19.23077 -9.18367 50000.00000 -244.07974 -247.80177
19.23077 -8.16327 50000.00000 -234.34885 -232.78084
19.23077 -7.14286 50000.00000 -224.50140 -219.24547
19.23077 -6.12245 50000.00000 -214.32444 -211.86852
19.23077 -5.10204 50000.00000 -203.97005 -207.80053
19.23077 -4.08163 50000.00000 -193.18403 -184.43971
19.23077 -3.06122 50000.00000 -182.17027 -189.34271
19.23077 -2.04082 50000.00000 -170.64478 -178.49776
19.23077 -1.02041 50000.00000 -158.86257 -153.99934
19.23077 0.00000 50000.00000 -146.52537 -145.33573
19.23077 1.02041 50000.00000 -133.93028 -136.61733
19.23077 2.04082 50000.00000 -120.78244 -126.21484
19.23077 3.06122 50000.00000 -107.40556 -95.74112
19.23077 4.08163 50000.00000 -93.52714 -92.88124
19.23077 5.10204 50000.00000 -79.47765 -76.74620
19.23077 6.12245 50000.00000 -65.02686 -63.37699
19.23077 7.14286 50000.00000 -50.48945 -48.25497
19.23077 8.16327 50000.00000 -35.69983 -32.93892
19.23077 9.18367 50000.00000 -20.93183 -17.20927
19.23077 10.20408 50000.00000 -6.11151 -7.92717
19.23077 11.22449 50000.00000 8.55832 7.16056
19.23077 12.24490 50000.00000 23.02881 14.38414
19.23077 13.26531 50000.00000 37.20822 33.36715
19.23077 14.28571 50000.00000 50.90074 52.31675
19.23077 15.30612 50000.00000 64.17456 69.46012
19.23077 16.32653 50000.00000 76.70424 79.75988
19.23077 17.34694 50000.00000 88.74549 87.10247
19.23077 18.36735 50000.00000 99.92517 93.66975
19.23077 19.38776 50000.00000 110.65186 96.82551
19.23077 20.40816 50000.00000 120.64319 126.46231
19.23077 21.42857 50000.00000 130.32996 127.44426
19.23077 22.44898 50000.00000 139.62455 137.44267
19.23077 23.46939 50000.00000 148.81656 149.53488
19.23077 24.48980 50000.00000 157.98987 151.02251
19.23077 25.51020 50000.00000 167.24399 165.55552
19.23077 26.53061 50000.00000 176.77279 186.95060
19.23077 27.55102 50000.00000 186.66040 189.24778
19.23077 28.57143 50000.00000 197.76761 199.62430
19.23077 29.59184 50000.00000 209.85730 202.00527
19.23077 30.61224 50000.00000 225.77172 237.05018
19.23077 31.63265 50000.00000 242.43777 235.38424
19.23077 32.65306 50000.00000 260.37646 270.04853
19.23077 33.67347 50000.00000 276.22969 265.71485
19.23077 34.69388 50000.00000 281.19724 288.28452
19.23077 35.71429 50000.00000 282.33287 290.48359
19.23077 36.73469 50000.00000 274.90793 270.84633
19.23077 37.75510 50000.00000 266.19449 268.36784
19.23077 38.77551 50000.00000 260.46221 263.26005
19.23077 39.79592 50000.00000 255.72773 251.71921
19.23077 40.81633 50000.00000 254.21269 247.02754
19.23077 41.83673 50000.00000 253.36436 246.83622
19.23077 42.85714 50000.00000 252.99015 255.75563
19.23077 43.87755 50000.00000 252.53010 252.16496
19.23077 44.89796 50000.00000 251.59540 248.83434
19.23077 45.91837 50000.00000 250.07404 254.96833
19.23077 46.93878 50000.00000 247.42636 250.02714
19.23077 47.95918 50000.00000 242.95014 239.23327
19.23077 48.97959 50000.00000 234.20676 228.26120
19.23077 50.00000 50000.00000 212.30515 214.98190
20.00000 -50.00000 50000.00000 -240.50168 -243.12916
20.00000 -48.97959 50000.00000 -270.50020 -269.94373
20.00000 -47.95918 50000.00000 -286.40234 -278.46040
20.00000 -46.93878 50000.00000 -297.48007 -294.90798
20.00000 -45.91837 50000.00000 -307.11585 -311.36674
20.00000 -44.89796 50000.00000 -315.59347 -314.72972
20.00000 -43.87755 50000.00000 -324.06743 -328.77021
20.00000 -42.85714 50000.00000 -331.93022 -323.82716
20.00000 -41.83673 50000.00000 -340.06966 -342.81711
20.00000 -40.81633 50000.00000 -347.58274 -346.48594
20.00000 -39.79592 50000.00000 -355.36398 -353.76487
20.00000 -38.77551 50000.00000 -362.31138 -361.45468
20.00000 -37.75510 50000.00000 -369.40597 -379.13827
20.00000 -36.73469 50000.00000 -375.38209 -382.55375
20.00000 -35.71429 50000.00000 -381.28023 -383.48154
20.00000 -34.69388 50000.00000 -385.88611 -384.22850
20.00000 -33.67347 50000.00000 -390.18751 -390.81596
20.00000 -32.65306 50000.00000 -392.95093 -397.67622
20.00000 -31.63265 50000.00000 -395.27795 -401.95963
20.00000 -30.61224 50000.00000 -395.90628 -397.85363
20.00000 -29.59184 50000.00000 -396.02866 -398.31059
20.00000 -28.57143 50000.00000 -394.40188 -391.77726
20.00000 -27.55102 50000.00000 -392.27433 -393.84548
20.00000 -26.53061 50000.00000 -388.46327 -385.38928
20.00000 -25.51020 50000.00000 -384.22854 -387.14135
20.00000 -24.48980 50000.00000 -378.47816 -379.69750
20.00000 -23.46939 50000.00000 -372.49489 -374.17468
20.00000 -22.44898 50000.00000 -365.11849 -368.96988
20.00000 -21.42857 50000.00000 -357.72615 -354.54011
20.00000 -20.40816 50000.00000 -349.21597 -353.22351
20.00000 -19.38776 50000.00000 -340.84431 -343.39207
20.00000 -18.36735 50000.00000 -331.61843 -331.92358
20.00000 -17.34694 50000.00000 -322.65733 -329.08378
20.00000 -16.32653 50000.00000 -313.05708 -314.62131
20.00000 -15.30612 50000.00000 -303.80171 -307.29780
20.00000 -14.28571 50000.00000 -294.05012 -295.93044
20.00000 -13.26531 50000.00000 -284.67017 -284.90936
20.00000 -12.24490 50000.00000 -274.85766 -278.79678
20.00000 -11.22449 50000.00000 -265.39357 -266.43350
20.00000 -10.20408 50000.00000 -255.48986 -248.88607
20.00000 -9.18367 50000.00000 -245.87273 -245.94127
20.00000 -8.16327 50000.00000 -235.75827 -229.97151
20.00000 -7.14286 50000.00000 -225.84581 -224.05289
20.00000 -6.12245 50000.00000 -215.35351 -211.42226
20.00000 -5.10204 50000.00000 -204.97263 -208.78448
20.00000 -4.08163 50000.00000 -193.93065 -193.34567
20.00000 -3.06122 50000.00000 -182.91831 -182.18830
20.00000 -2.04082 50000.00000 -171.18700 -174.18969
20.00000 -1.02041 50000.00000 -159.42336 -163.47705
20.00000 0.00000 50000.00000 -146.92231 -154.31319
20.00000 1.02041 50000.00000 -134.35328 -126.81214
20.00000 2.04082 50000.00000 -121.07733 -125.87890
20.00000 3.06122 50000.00000 -107.72655 -100.93500
20.00000 4.08163 50000.00000 -93.75213 -96.02915
20.00000 5.10204 50000.00000 -79.72434 -83.97636
20.00000 6.12245 50000.00000 -65.20974 -62.03670
20.00000 7.14286 50000.00000 -50.69005 -53.78557
20.00000 8.16327 50000.00000 -35.87541 -32.97267
20.00000 9.18367 50000.00000 -21.13018 -22.73379
20.00000 10.20408 50000.00000 -6.34226 -3.87969
20.00000 11.22449 50000.00000 8.27493 3.49445
20.00000 12.24490 50000.00000 22.62630 26.84350
20.00000 13.26531 50000.00000 36.67323 39.17354
20.00000 14.28571 50000.00000 50.10071 45.56290
20.00000 15.30612 50000.00000 63.10944 76.38456
20.00000 16.32653 50000.00000 75.17887 77.93993
20.00000 17.34694 50000.00000 86.78292 98.29570
20.00000 18.36735 50000.00000 97.32316 105.38494
20.00000 19.38776 50000.00000 107.46815 106.58442
20.00000 20.40816 50000.00000 116.74961 114.74869
20.00000 21.42857 50000.00000 125.85570 123.89885
20.00000 22.44898 50000.00000 134.57715 125.48745
20.00000 23.46939 50000.00000 143.40328 139.98455
20.00000 24.48980 50000.00000 152.34001 153.63429
20.00000 25.51020 50000.00000 161.60798 169.29821
20.00000 26.53061 50000.00000 171.27484 167.47143
20.00000 27.55102 50000.00000 181.51811 185.98883
20.00000 28.57143 50000.00000 192.87236 186.66984
20.00000 29.59184 50000.00000 205.33709 202.46593
20.00000 30.61224 50000.00000 221.38795 219.16020
20.00000 31.63265 50000.00000 238.35629 240.27579
20.00000 32.65306 50000.00000 257.36795 259.71495
20.00000 33.67347 50000.00000 274.54432 279.41647
20.00000 34.69388 50000.00000 281.57312 285.48775
20.00000 35.71429 50000.00000 284.65496 285.93125
20.00000 36.73469 50000.00000 277.70575 279.71802
20.00000 37.75510 50000.00000 269.05919 277.06228
20.00000 38.77551 50000.00000 262.65129 260.15711
20.00000 39.79592 50000.00000 257.15693 261.09102
20.00000 40.81633 50000.00000 255.20746 246.22719
20.00000 41.83673 50000.00000 254.07537 256.19249
20.00000 42.85714 50000.00000 253.56042 251.20461
20.00000 43.87755 50000.00000 253.05729 253.13059
20.00000 44.89796 50000.00000 252.05571 257.31658
20.00000 45.91837 50000.00000 250.52639 251.41006
20.00000 46.93878 50000.00000 247.81561 252.30200
20.00000 47.95918 50000.00000 243.32336 250.75263
20.00000 48.97959 50000.00000 234.50368 236.50960
20.00000 50.00000 50000.00000 212.54011 218.45576
20.76923 -50.00000 50000.00000 -241.95270 -243.52506
20.76923 -48.97959 50000.00000 -272.52400 -272.50460
20.76923 -47.95918 50000.00000 -288.64999 -291.20265
20.76923 -46.93878 50000.00000 -300.30110 -295.02576
20.76923 -45.91837 50000.00000 -310.12730 -307.99640
20.76923 -44.89796 50000.00000 -319.21264 -321.68837
20.76923 -43.87755 50000.00000 -327.90195 -327.06816
20.76923 -42.85714 50000.00000 -336.40857 -331.14029
20.76923 -41.83673 50000.00000 -344.77711 -344.91300
20.76923 -40.81633 50000.00000 -352.95252 -357.63674
20.76923 -39.79592 50000.00000 -360.95299 -360.23298
20.76923 -38.77551 50000.00000 -368.55384 -378.39623
20.76923 -37.75510 50000.00000 -375.82775 -371.92345
20.76923 -36.73469 50000.00000 -382.41593 -384.46212
20.76923 -35.71429 50000.00000 -388.48152 -390.76763
20.76923 -34.69388 50000.00000 -393.56502 -389.12609
20.76923 -33.67347 50000.00000 -397.93482 -404.70019
20.76923 -32.65306 50000.00000 -401.07085 -391.27491
20.76923 -31.63265 50000.00000 -403.34529 -405.68606
20.76923 -30.61224 50000.00000 -404.22139 -406.77720
20.76923 -29.59184 50000.00000 -404.15924 -398.99267
20.76923 -28.57143 50000.00000 -402.64716 -399.04323
20.76923 -27.55102 50000.00000 -400.20492 -387.88833
20.76923 -26.53061 50000.00000 -396.38012 -397.37570
20.76923 -25.51020 50000.00000 -391.71503 -392.25662
20.76923 -24.48980 50000.00000 -385.83925 -393.17539
20.76923 -23.46939 50000.00000 -379.27654 -380.87661
20.76923 -22.44898 50000.00000 -371.74791 -375.29462
20.76923 -21.42857 50000.00000 -363.72021 -365.90360
20.76923 -20.40816 50000.00000 -355.00179 -363.66229
20.76923 -19.38776 50000.00000 -345.97392 -337.61044
20.76923 -18.36735 50000.00000 -336.51621 -343.53878
20.76923 -17.34694 50000.00000 -326.91102 -340.86159
20.76923 -16.32653 50000.00000 -317.08438 -322.96606
20.76923 -15.30612 50000.00000 -307.22423 -310.18298
20.76923 -14.28571 50000.00000 -297.27402 -302.96134
20.76923 -13.26531 50000.00000 -287.34768 -281.79572
20.76923 -12.24490 50000.00000 -277.37824 -278.00699
20.76923 -11.22449 50000.00000 -267.43651 -267.24913
20.76923 -10.20408 50000.00000 -257.42300 -254.31060
20.76923 -9.18367 50000.00000 -247.39949 -245.90898
20.76923 -8.16327 50000.00000 -237.22069 -232.26741
20.76923 -7.14286 50000.00000 -226.96966 -232.45660
20.76923 -6.12245 50000.00000 -216.45171 -219.12886
20.76923 -5.10204 50000.00000 -205.79303 -202.40275
20.76923 -4.08163 50000.00000 -194.75455 -207.36687
20.76923 -3.06122 50000.00000 -183.51667 -190.33215
20.76923 -2.04082 50000.00000 -171.80762 -169.24221
20.76923 -1.02041 50000.00000 -159.86251 -162.20331
20.76923 0.00000 50000.00000 -147.39275 -142.65177
20.76923 1.02041 50000.00000 -134.67959 -130.57324
20.76923 2.04082 50000.00000 -121.43599 -127.36601
20.76923 3.06122 50000.00000 -107.97382 -105.88009
20.76923 4.08163 50000.00000 -94.02749 -87.95855
20.76923 5.10204 50000.00000 -79.91952 -79.12190
20.76923 6.12245 50000.00000 -65.42772 -70.25459
20.76923 7.14286 50000.00000 -50.86240 -46.40501
20.76923 8.16327 50000.00000 -36.07215 -32.83458
20.76923 9.18367 50000.00000 -21.32831 -18.55482
20.76923 10.20408 50000.00000 -6.58802 -2.94788
20.76923 11.22449 50000.00000 7.95328 -6.95934
20.76923 12.24490 50000.00000 22.18145 26.64658
20.76923 13.26531 50000.00000 36.03423 45.13534
20.76923 14.28571 50000.00000 49.20245 51.44609
20.76923 15.30612 50000.00000 61.83193 62.85602
20.76923 16.32653 50000.00000 73.44385 76.98648
20.76923 17.34694 50000.00000 84.44102 86.19259
20.76923 18.36735 50000.00000 94.32568 97.64503
20.76923 19.38776 50000.00000 103.68819 103.75599
20.76923 20.40816 50000.00000 112.24845 108.47537
20.76923 21.42857 50000.00000 120.56114 115.59997
20.76923 22.44898 50000.00000 128.73497 123.80446
20.76923 23.46939 50000.00000 137.00774 130.20297
20.76923 24.48980 50000.00000 145.80499 140.52673
20.76923 25.51020 50000.00000 154.95259 163.81936
20.76923 26.53061 50000.00000 164.94516 168.77609
20.76923 27.55102 50000.00000 175.46686 172.40216
20.76923 28.57143 50000.00000 187.30270 185.41119
20.76923 29.59184 50000.00000 200.12353 200.74677
20.76923 30.61224 50000.00000 216.42210 213.20482
20.76923 31.63265 50000.00000 233.72873 234.12676
20.76923 32.65306 50000.00000 253.79648 257.74494
20.76923 33.67347 50000.00000 272.29105 272.17278
20.76923 34.69388 50000.00000 281.51493 283.25546
20.76923 35.71429 50000.00000 286.60211 291.09501
20.76923 36.73469 50000.00000 280.29929 278.99907
20.76923 37.75510 50000.00000 271.85759 273.34199
20.76923 38.77551 50000.00000 264.81704 263.33060
20.76923 39.79592 50000.00000 258.56179 258.47959
20.76923 40.81633 50000.00000 256.20789 254.64469
20.76923 41.83673 50000.00000 254.71058 252.12668
20.76923 42.85714 50000.00000 254.09508 255.02409
20.76923 43.87755 50000.00000 253.48907 256.38224
20.76923 44.89796 50000.00000 252.47255 253.26452
20.76923 45.91837 50000.00000 250.88295 253.43703
20.76923 46.93878 50000.00000 248.16469 244.53548
20.76923 47.95918 50000.00000 243.60567 237.64744
20.76923 48.97959 50000.00000 234.74962 236.89528
20.76923 50.00000 50000.00000 212.68296 216.18281
21.53846 -50.00000 50000.00000 -243.21391 -242.90417
21.53846 -48.97959 50000.00000 -274.00680 -267.20617
21.53846 -47.95918 50000.00000 -290.62006 -286.02112
21.53846 -46.93878 50000.00000 -302.40308 -288.93978
21.53846 -45.91837 50000.00000 -312.76087 -313.70446
21.53846 -44.89796 50000.00000 -321.99080 -326.92460
21.53846 -43.87755 50000.00000 -331.24720 -334.88744
21.53846 -42.85714 50000.00000 -339.91223 -342.67928
21.53846 -41.83673 50000.00000 -348.87610 -346.43550
21.53846 -40.81633 50000.00000 -357.20775 -367.93765
21.53846 -39.79592 50000.00000 -365.81241 -359.15921
21.53846 -38.77551 50000.00000 -373.54384 -374.67987
21.53846 -37.75510 50000.00000 -381.34605 -382.51958
21.53846 -36.73469 50000.00000 -388.07103 -393.40730
21.53846 -35.71429 50000.00000 -394.61620 -395.12688
21.53846 -34.69388 50000.00000 -399.76073 -399.63408
21.53846 -33.67347 50000.00000 -404.53404 -405.08332
21.53846 -32.65306 50000.00000 -407.63404 -405.87830
21.53846 -31.63265 50000.00000 -410.21410 -413.10182
21.53846 -30.61224 50000.00000 -410.94393 -415.36256
21.53846 -29.59184 50000.00000 -411.07646 -408.27437
21.53846 -28.57143 50000.00000 -409.30505 -408.75127
21.53846 -27.55102 50000.00000 -406.94417 -405.89782
21.53846 -26.53061 50000.00000 -402.75526 -397.39968
21.53846 -25.51020 50000.00000 -398.06669 -403.11907
21.53846 -24.48980 50000.00000 -391.74042 -395.95618
21.53846 -23.46939 50000.00000 -385.06738 -378.72083
21.53846 -22.44898 50000.00000 -377.02786 -384.38183
21.53846 -21.42857 50000.00000 -368.88407 -375.37069
21.53846 -20.40816 50000.00000 -359.56788 -355.41813
21.53846 -19.38776 50000.00000 -350.38635 -349.13490
21.53846 -18.36735 50000.00000 -340.33333 -339.74673
21.53846 -17.34694 50000.00000 -330.56349 -330.96134
21.53846 -16.32653 50000.00000 -320.17028 -319.95350
21.53846 -15.30612 50000.00000 -310.15699 -310.55711
21.53846 -14.28571 50000.00000 -299.68860 -292.85094
21.53846 -13.26531 50000.00000 -289.63680 -291.56709
21.53846 -12.24490 50000.00000 -279.20949 -279.95591
21.53846 -11.22449 50000.00000 -269.17885 -260.14616
21.53846 -10.20408 50000.00000 -258.77231 -258.57432
21.53846 -9.18367 50000.00000 -248.69851 -237.47798
21.53846 -8.16327 50000.00000 -238.19007 -238.65453
21.53846 -7.14286 50000.00000 -227.92398 -221.02646
21.53846 -6.12245 50000.00000 -217.13441 -225.35069
21.53846 -5.10204 50000.00000 -206.48893 -205.66026
21.53846 -4.08163 50000.00000 -195.22955 -203.09147
21.53846 -3.06122 50000.00000 -184.02445 -179.74173
21.53846 -2.04082 50000.00000 -172.13774 -178.14163
21.53846 -1.02041 50000.00000 -160.23615 -158.75685
21.53846 0.00000 50000.00000 -147.62550 -148.97604
21.53846 1.02041 50000.00000 -134.95877 -140.68934
21.53846 2.04082 50000.00000 -121.60635 -129.64270
21.53846 3.06122 50000.00000 -108.18766 -110.68242
21.53846 4.08163 50000.00000 -94.16245 -85.39886
21.53846 5.10204 50000.00000 -80.09230 -81.49928
21.53846 6.12245 50000.00000 -65.55373 -60.90718
21.53846 7.14286 50000.00000 -51.02372 -51.24849
21.53846 8.16327 50000.00000 -36.22957 -31.78549
21.53846 9.18367 50000.00000 -21.53319 -30.60730
21.53846 10.20408 50000.00000 -6.85972 -8.81522
21.53846 11.22449 50000.00000 7.58641 12.39388
21.53846 12.24490 50000.00000 21.62207 20.86624
21.53846 13.26531 50000.00000 35.26748 34.89565
21.53846 14.28571 50000.00000 48.03673 45.94487
21.53846 15.30612 50000.00000 60.26243 66.06977
21.53846 16.32653 50000.00000 71.20872 72.75674
21.53846 17.34694 50000.00000 81.53889 81.81945
21.53846 18.36735 50000.00000 90.49128 93.76700
21.53846 19.38776 50000.00000 98.97812 101.97969
21.53846 20.40816 50000.00000 106.50683 107.63021
21.53846 21.42857 50000.00000 113.94464 121.74024
21.53846 22.44898 50000.00000 121.29995 121.05896
21.53846 23.46939 50000.00000 129.00183 130.45268
21.53846 24.48980 50000.00000 137.47588 134.32157
21.53846 25.51020 50000.00000 146.61130 147.42232
21.53846 26.53061 50000.00000 156.85960 164.85885
21.53846 27.55102 50000.00000 167.91412 164.75827
21.53846 28.57143 50000.00000 180.30359 174.69607
21.53846 29.59184 50000.00000 193.81671 198.86095
21.53846 30.61224 50000.00000 210.50137 209.81799
21.53846 31.63265 50000.00000 228.34965 228.89012
21.53846 32.65306 50000.00000 249.36566 249.20054
21.53846 33.67347 50000.00000 269.11918 269.57523
21.53846 34.69388 50000.00000 280.60802 284.92111
21.53846 35.71429 50000.00000 287.92854 283.79336
21.53846 36.73469 50000.00000 282.61554 277.61712
21.53846 37.75510 50000.00000 274.76395 275.24923
21.53846 38.77551 50000.00000 267.11131 259.13956
21.53846 39.79592 50000.00000 260.12178 253.31695
21.53846 40.81633 50000.00000 257.24280 266.63666
21.53846 41.83673 50000.00000 255.36288 259.21067
21.53846 42.85714 50000.00000 254.56956 254.57972
21.53846 43.87755 50000.00000 253.89715 260.14763
21.53846 44.89796 50000.00000 252.81034 247.66779
21.53846 45.91837 50000.00000 251.21289 249.69532
21.53846 46.93878 50000.00000 248.43590 251.61362
21.53846 47.95918 50000.00000 243.86475 248.37855
21.53846 48.97959 50000.00000 234.93782 237.56285
21.53846 50.00000 50000.00000 212.81239 200.16664
22.30769 -50.00000 50000.00000 -244.18636 -248.96633
22.30769 -48.97959 50000.00000 -275.45017 -273.00438
22.30769 -47.95918 50000.00000 -292.19316 -293.91247
22.30769 -46.93878 50000.00000 -304.45166 -291.69006
22.30769 -45.91837 50000.00000 -314.89497 -310.20174
22.30769 -44.89796 50000.00000 -324.62413 -321.77328
22.30769 -43.87755 50000.00000 -333.97877 -339.50307
22.30769 -42.85714 50000.00000 -343.17093 -343.28697
22.30769 -41.83673 50000.00000 -352.23829 -350.97183
22.30769 -40.81633 50000.00000 -361.11286 -355.41349
22.30769 -39.79592 50000.00000 -369.80904 -365.34294
22.30769 -38.77551 50000.00000 -378.08466 -372.85927
22.30769 -37.75510 50000.00000 -386.00844 -390.56756
22.30769 -36.73469 50000.00000 -393.18612 -386.06492
22.30769 -35.71429 50000.00000 -399.79341 -406.63512
22.30769 -34.69388 50000.00000 -405.33626 -407.95539
22.30769 -33.67347 50000.00000 -410.09685 -407.88255
22.30769 -32.65306 50000.00000 -413.51984 -414.20885
22.30769 -31.63265 50000.00000 -415.99750 -420.96724
22.30769 -30.61224 50000.00000 -416.96017 -421.00748
22.30769 -29.59184 50000.00000 -416.89390 -424.57472
